word,occurrence,day
shake,8.992358671093825e-06,244.0
mercy,8.982861982076428e-06,2294.0
souls,8.958113439803129e-06,
alert,8.937168095144443e-06,1563.0
march,8.91352710823412e-06,828.0
queen,8.906926013878547e-06,981.0
shade,8.8914281786856e-06,657.0
fence,8.847495782902115e-06,1888.0
cabin,8.834359196043806e-06,979.0
fatty,8.831850118440343e-06,992.0
kings,8.819241666060407e-06,
mills,8.794691761977447e-06,
harsh,8.784976353126695e-06,1714.0
axial,8.74400991051516e-06,1942.0
arrow,8.71724912940408e-06,1774.0
focal,8.710930387678673e-06,6.0
loves,8.677501091369777e-06,
gates,8.674983537275693e-06,
honey,8.650407071399968e-06,617.0
climb,8.630109323348734e-06,1679.0
ashes,8.624990820858505e-06,
assay,8.621885172033217e-06,869.0
polar,8.613246545792208e-06,1570.0
atoms,8.579920987591331e-06,
elect,8.573085242460366e-06,959.0
hated,8.544836691726233e-06,
pupil,8.516439638697193e-06,976.0
rests,8.503453545927187e-06,
veins,8.464196898785303e-06,
eaten,8.448858297924743e-06,809.0
likes,8.417586195719196e-06,
peers,8.358576933460426e-06,
alpha,8.343059598701074e-06,470.0
lungs,8.339030464412645e-06,
panic,8.325006097038568e-06,210.0
fetal,8.305493220177595e-06,1849.0
adapt,8.287095988634974e-06,2286.0
pause,8.283625529657001e-06,236.0
stack,8.267219527624547e-06,634.0
devil,8.257409926955006e-06,1984.0
prize,8.249784614235977e-06,457.0
humor,8.22460081508325e-06,235.0
super,8.221069056162377e-06,1372.0
coins,8.209647030525956e-06,
slept,8.207968098759011e-06,1636.0
ridge,8.202680064641754e-06,763.0
tales,8.198366112992516e-06,
apple,8.15445268926851e-06,615.0
gamma,8.150338212544739e-06,93.0
query,8.135131122344318e-06,205.0
beams,8.118800383928059e-06,
genre,8.117369084175153e-06,568.0
maker,8.054328463913408e-06,1734.0
afore,8.035467261235086e-06,
walks,8.01414775196463e-06,
tooth,7.995020505404682e-06,1185.0
swing,7.983218338267762e-06,1717.0
risen,7.874562452343526e-06,607.0
crash,7.845389354770305e-06,1068.0
civic,7.81849745180807e-06,96.0
rival,7.816131801519078e-06,2305.0
tense,7.813998072379036e-06,1400.0
faint,7.812767071300186e-06,1394.0
minus,7.800049643265083e-06,1793.0
cruel,7.763698458802537e-06,1467.0
fancy,7.747715690129553e-06,1018.0
sauce,7.733999709671479e-06,2032.0
waist,7.733412080597191e-06,1301.0
spell,7.717104317634948e-06,539.0
thumb,7.705723292019683e-06,115.0
chaos,7.7026133385516e-06,593.0
prose,7.689975418543327e-06,773.0
drill,7.654881437701988e-06,1825.0
lacks,7.65099743148312e-06,
sandy,7.641795455128887e-06,2061.0
deeds,7.635400361323264e-06,
theft,7.63242328503111e-06,2130.0
ruler,7.630850832356373e-06,839.0
viral,7.612536001033731e-06,174.0
gland,7.588349726574961e-06,1990.0
quest,7.568622850158135e-06,1699.0
patch,7.531450555688934e-06,1650.0
pipes,7.511469384553493e-06,
ample,7.510876948799705e-06,308.0
aimed,7.489997129430146e-06,
stamp,7.4835548275586914e-06,700.0
awful,7.437915037371568e-06,377.0
pumps,7.390345117528339e-06,
resin,7.373136136266112e-06,1566.0
sheer,7.360809895544662e-06,1812.0
tenth,7.348411108978325e-06,2081.0
rolls,7.311703839150141e-06,
sweat,7.304184396161872e-06,1129.0
folks,7.263980564857775e-06,
canst,7.262959839757435e-06,
shots,7.260877009684919e-06,
mayor,7.254308311530622e-06,1176.0
brave,7.254271458805306e-06,994.0
batch,7.239707711050869e-06,2162.0
lipid,7.224865403259173e-06,1725.0
stiff,7.171782317527686e-06,1918.0
olive,7.124458225007402e-06,314.0
vocal,7.107370975063532e-06,896.0
salts,7.098015867086361e-06,
awake,7.097156694726436e-06,4.0
verbs,7.029246535239508e-06,
skull,7.015777564447489e-06,1429.0
bases,7.005037686344742e-06,
arena,6.990539359321701e-06,1015.0
exile,6.90333521561115e-06,712.0
prone,6.897159164509503e-06,654.0
hosts,6.87580290104961e-06,
angel,6.871398145449348e-06,1844.0
altar,6.811890161770862e-06,137.0
loyal,6.804317144997185e-06,1235.0
brass,6.802886828154442e-06,955.0
balls,6.800381222787494e-06,
diary,6.787051979699754e-06,1150.0
poles,6.782488917451701e-06,
tapes,6.7526937300499416e-06,
belly,6.712206313750357e-06,58.0
wires,6.703711369482334e-06,
quota,6.680677483927866e-06,963.0
limbs,6.652688916801708e-06,
straw,6.637870073973318e-06,1066.0
pants,6.628772866861254e-06,
sends,6.618124834858463e-06,
bride,6.614284557144856e-06,1512.0
gonna,6.614052438180806e-06,
comic,6.592196987185162e-06,1081.0
waved,6.577211158855789e-06,
fibre,6.572283009518287e-06,295.0
porch,6.564988661921234e-06,1022.0
blows,6.562003661022467e-06,
caste,6.538855659528053e-06,1084.0
flies,6.517558340419782e-06,
pools,6.494204253613134e-06,
hurry,6.488468775387446e-06,2129.0
relax,6.472127643064595e-06,890.0
ozone,6.449872425946524e-06,794.0
inlet,6.439310127461795e-06,2242.0
blast,6.438258042180678e-06,598.0
mount,6.430789708247175e-06,222.0
digit,6.428933929782943e-06,44.0
trick,6.420501135835366e-06,1071.0
bunch,6.419876644940814e-06,2169.0
blend,6.403719871741487e-06,1608.0
sided,6.402746867024689e-06,
screw,6.398692585207755e-06,1544.0
rifle,6.363834527292056e-06,570.0
maize,6.353592807499808e-06,1542.0
bonus,6.350953817673144e-06,1159.0
wrist,6.343667778310192e-06,883.0
blown,6.327087712634238e-06,372.0
trout,6.315365512818972e-06,982.0
knock,6.276237368183501e-06,2283.0
breed,6.270490257520578e-06,1334.0
ghost,6.259808001232159e-06,717.0
locus,6.241900427994551e-06,1332.0
wagon,6.207300757523626e-06,970.0
intra,6.195741261763032e-06,
email,6.173360537644612e-06,2193.0
swung,6.161571036500391e-06,1491.0
charm,6.160440570965875e-06,459.0
sells,6.140675468486734e-06,
snake,6.1378277678159066e-06,1590.0
yeast,6.137015079730191e-06,1362.0
elder,6.136960946605541e-06,233.0
corps,6.085506329327472e-06,
loses,6.0736333307431776e-06,
rotor,6.066730115890095e-06,2164.0
aided,6.032008739090053e-06,
tidal,6.022581960678508e-06,1469.0
drank,5.999097284075105e-06,1152.0
tones,5.9805291493830735e-06,
coded,5.971193522782414e-06,
macro,5.943309620306536e-06,1854.0
robot,5.936731133715511e-06,215.0
suite,5.934441996942042e-06,1704.0
stare,5.927547372266417e-06,915.0
couch,5.922798759456783e-06,663.0
faded,5.8923579581460216e-06,
shale,5.881970409973292e-06,1543.0
grams,5.853393486177083e-06,
elbow,5.849666640642681e-06,1483.0
vivid,5.848204409630853e-06,253.0
silly,5.840099724991887e-06,1021.0
rents,5.830777663504705e-06,
aloud,5.813061397930141e-06,525.0
ninth,5.809419826618978e-06,1270.0
lobby,5.803840699627472e-06,745.0
creep,5.800839735456975e-06,1083.0
sweep,5.7980429210147125e-06,908.0
boost,5.787851314380532e-06,197.0
beast,5.77700688609184e-06,1516.0
crust,5.7562983238312885e-06,23.0
token,5.743908604927128e-06,1760.0
album,5.730755469812721e-06,347.0
exert,5.72857857150666e-06,2008.0
globe,5.7112549575322194e-06,885.0
lamps,5.701591544493567e-06,
tours,5.6981496982189125e-06,
optic,5.675836023328884e-06,1451.0
moist,5.6706303985265546e-06,228.0
loops,5.668327648891136e-06,
wiped,5.659924941028294e-06,
pains,5.648595788443345e-06,
irony,5.610763546428643e-06,452.0
ether,5.580308975368098e-06,1186.0
sperm,5.55661553335085e-06,1695.0
trait,5.548365907088737e-06,362.0
feast,5.525019864762726e-06,1463.0
myths,5.52498933757306e-06,
cared,5.501216408495461e-06,
bells,5.498963654286644e-06,
nasal,5.496626163221663e-06,2114.0
poses,5.486946538439952e-06,
float,5.485369811140117e-06,367.0
heels,5.478770672198152e-06,
ionic,5.478648695316224e-06,502.0
fungi,5.454386923702259e-06,458.0
freed,5.438770822365768e-06,1493.0
sexes,5.402411438808486e-06,
scent,5.3897308885098025e-06,1548.0
weeds,5.389302259573015e-06,
scrap,5.38853037141962e-06,344.0
diets,5.383895363593183e-06,
lemon,5.380898692237679e-06,2135.0
burnt,5.361514877222362e-06,940.0
backs,5.314435855460978e-06,
fuzzy,5.312686097340702e-06,1649.0
weigh,5.308227946443367e-06,1788.0
seals,5.306060393195366e-06,
fines,5.301643309394421e-06,
cries,5.29548268787039e-06,
cured,5.289664459269261e-06,
surge,5.254743664409034e-06,2009.0
utter,5.24911372394854e-06,1518.0
twist,5.2482638875517295e-06,1916.0
slice,5.2428552453420704e-06,1627.0
algae,5.234422947069106e-06,1047.0
brake,5.234417017163651e-06,184.0
purse,5.224257565714652e-06,690.0
steal,5.218709220571327e-06,999.0
ruins,5.217496127443155e-06,
stays,5.212576902522415e-06,
ranch,5.210940789766028e-06,2133.0
blest,5.195529880343595e-06,
erect,5.191058398850146e-06,1957.0
twins,5.176766667318588e-06,
taxed,5.140262273926055e-06,
infra,5.123524101691146e-06,
curse,5.123231862853572e-06,1715.0
jeans,5.1017302553191255e-06,
onion,5.075729541204055e-06,660.0
skirt,5.028520531595859e-06,2290.0
traps,5.008602947782492e-06,
delta,4.999869534003665e-06,75.0
colon,4.991750579392828e-06,25.0
fetus,4.98058034281712e-06,332.0
monks,4.974509238309111e-06,
nails,4.968463149452873e-06,
swear,4.964346580891288e-06,966.0
lymph,4.963820570083044e-06,684.0
graft,4.955216036250932e-06,2060.0
undue,4.95330215926515e-06,584.0
newer,4.945573136865278e-06,2139.0
paste,4.937156086270989e-06,604.0
fauna,4.935080639825174e-06,2203.0
bowed,4.926136537619641e-06,
setup,4.925136322526669e-06,2200.0
coals,4.923008237566452e-06,
clubs,4.907081715038304e-06,
spill,4.902762684650952e-06,254.0
bowel,4.8965528776534485e-06,665.0
heirs,4.896518494206248e-06,
sworn,4.879010466538603e-06,975.0
safer,4.871649725828319e-06,579.0
wines,4.868538253504084e-06,
hairs,4.850152581639122e-06,
feeds,4.831928217754466e-06,
woven,4.831418564208434e-06,447.0
stern,4.825799514946993e-06,1297.0
avail,4.819930591111188e-06,1232.0
punch,4.819142704945989e-06,2183.0
petty,4.80513400361815e-06,2217.0
cores,4.803767437806528e-06,
overt,4.776534296979662e-06,1175.0
enact,4.761704522024957e-06,1108.0
dwell,4.757141900881834e-06,1249.0
crest,4.743618474094546e-06,1128.0
salad,4.7340318360511445e-06,101.0
vowel,4.733622245112201e-06,764.0
proxy,4.7247255542970375e-06,213.0
spark,4.716041758001666e-06,1871.0
folds,4.703785507444991e-06,
ponds,4.698780930993962e-06,
prima,4.660338281610166e-06,
beans,4.639542353406074e-06,
beard,4.628086749107752e-06,1251.0
stove,4.608018016369897e-06,288.0
voter,4.562346462080314e-06,1763.0
edema,4.560942857096961e-06,
coats,4.558969609483108e-06,
weary,4.551418046503386e-06,188.0
rocky,4.5497574546971006e-06,1299.0
seize,4.53112864306604e-06,926.0
herbs,4.520216548371536e-06,
rites,4.506403083723853e-06,
modem,4.493211989711199e-06,1968.0
drums,4.49120590928942e-06,
crews,4.458461485228327e-06,
naive,4.444740966391692e-06,948.0
palms,4.440029829311243e-06,
swift,4.4307733878667935e-06,711.0
alway,4.427499281416221e-06,
saint,4.425656193234318e-06,481.0
risky,4.414694144543319e-06,716.0
dared,4.411746549521922e-06,
piles,4.408026243254426e-06,
tires,4.381536496111949e-06,
sewer,4.3797423404612345e-06,1639.0
halls,4.372033072286286e-06,
stain,4.367322267171403e-06,833.0
typed,4.361246678854513e-06,
rebel,4.341430590102391e-06,1276.0
chase,4.336895508458838e-06,652.0
modal,4.3329610844011765e-06,1105.0
relay,4.331782993176602e-06,1062.0
motif,4.3211373031226685e-06,1253.0
linen,4.310123954383016e-06,51.0
weird,4.290832416700141e-06,1783.0
flora,4.277999146324873e-06,1437.0
fills,4.276649247003661e-06,
flush,4.269383207429201e-06,2300.0
fairy,4.257236810190079e-06,631.0
shout,4.256798642927607e-06,1852.0
gazed,4.248534637554258e-06,
urges,4.238975861881045e-06,
altho,4.225267696652461e-06,
pests,4.223154876399349e-06,
towel,4.215465521610895e-06,1412.0
ankle,4.208540772197011e-06,1773.0
locks,4.208238697174238e-06,
sands,4.204313804621052e-06,
disks,4.192856390545785e-06,
dough,4.18935321022218e-06,968.0
infer,4.186457999821869e-06,1174.0
cliff,4.156288196099922e-06,800.0
hedge,4.156118357059313e-06,2064.0
coral,4.152552546656807e-06,1170.0
knots,4.139113120800175e-06,
trash,4.138200802117354e-06,321.0
renew,4.13666150507197e-06,277.0
hears,4.131869072807603e-06,
goats,4.129924705011945e-06,
siege,4.122232462577813e-06,199.0
lanes,4.1094414427789164e-06,
wedge,4.0798667168928655e-06,405.0
camps,4.077608007226384e-06,
ultra,4.0762079970591e-06,238.0
cough,4.075417600688525e-06,947.0
ounce,4.072187248311821e-06,1890.0
roses,4.072077454111422e-06,
sinus,4.053448369631951e-06,
noisy,4.046876447318937e-06,1562.0
flock,4.0398003238806265e-06,409.0
chill,4.0348717902816135e-06,150.0
erred,4.02808955755063e-06,
venue,4.024677623419848e-06,1145.0
lunar,4.023110127491236e-06,719.0
thigh,4.014271989944973e-06,1995.0
pulls,3.998558754574333e-06,
flung,3.997744993284869e-06,2046.0
liter,3.993083516888874e-06,
unite,3.991249950558995e-06,532.0
deter,3.989590177297941e-06,576.0
frost,3.986248070759757e-06,1913.0
witch,3.944023851545353e-06,2168.0
boots,3.93763748767548e-06,
pixel,3.932908087485032e-06,1569.0
ditch,3.931530518457293e-06,1799.0
creek,3.92852401091659e-06,668.0
masks,3.920931358152302e-06,
fused,3.920221120097267e-06,
rains,3.914294688911469e-06,
casts,3.908753560302522e-06,
merge,3.90389007407066e-06,1385.0
stool,3.901129784935619e-06,24.0
diode,3.890698733357567e-06,647.0
cites,3.860666043701363e-06,
lever,3.858954369206913e-06,2148.0
horns,3.8589062069149805e-06,
bless,3.853126258945849e-06,835.0
pores,3.852955401271174e-06,
nouns,3.852039653793326e-06,
jokes,3.8471892639790895e-06,
queue,3.839963585505757e-06,799.0
wrath,3.837545391434105e-06,1939.0
demon,3.826322943041305e-06,1645.0
molar,3.803199806498016e-06,796.0
joins,3.801351081165194e-06,
whale,3.798358407038904e-06,1479.0
bolts,3.7968093962922247e-06,
repay,3.789417996813426e-06,43.0
deity,3.78741677650396e-06,1308.0
lodge,3.7537635398621207e-06,1167.0
candy,3.752370012080064e-06,825.0
flank,3.749515030904149e-06,1277.0
flown,3.748234221347957e-06,771.0
polls,3.746777847482008e-06,
shine,3.7442425400513457e-06,2270.0
finer,3.741175228242355e-06,153.0
burns,3.717595063680899e-06,
vinyl,3.7154823166929416e-06,1095.0
stole,3.71225729395519e-06,1218.0
inert,3.696984558700933e-06,315.0
armor,3.69415741715784e-06,1727.0
lobes,3.6891304671371474e-06,
eased,3.688488959596725e-06,
dread,3.672761567941052e-06,1384.0
lapse,3.6571946930052944e-06,266.0
waive,3.6477600770012942e-06,917.0
discs,3.640105956037587e-06,
sadly,3.634140584836132e-06,613.0
canon,3.629986076703062e-06,1199.0
penis,3.6262970070310986e-06,
flags,3.611768829614448e-06,
agony,3.6050901735507055e-06,1050.0
paved,3.589567304516095e-06,
aught,3.581926005935543e-06,
blond,3.562193003290304e-06,841.0
deems,3.551572217475041e-06,
blunt,3.544019509718055e-06,1208.0
cloak,3.5422451469457883e-06,1592.0
skins,3.5401534751144938e-06,
rally,3.531485904204601e-06,1965.0
wears,3.5188413630748984e-06,
bloom,3.5157190541212912e-06,871.0
tiles,3.51008358393301e-06,
spoon,3.5059181232099947e-06,1615.0
hints,3.4935917028633414e-06,
chord,3.493504600555753e-06,826.0
niche,3.488581344299746e-06,1946.0
shiny,3.4841118508666115e-06,1564.0
burgh,3.479927042704389e-06,
await,3.477266900517861e-06,2234.0
edged,3.475214512036473e-06,
penal,3.4688617324718508e-06,1210.0
needy,3.464858805273252e-06,449.0
swell,3.4641961383385934e-06,1433.0
mound,3.4622510020199114e-06,583.0
ferry,3.458262108324561e-06,191.0
riots,3.444031508479384e-06,
laden,3.440568443693337e-06,681.0
eagle,3.4354682247794697e-06,670.0
crush,3.435323383200739e-06,2013.0
stall,3.4311223271288327e-06,1940.0
beads,3.425826073324764e-06,
kills,3.418880878598429e-06,
sober,3.405594252399169e-06,1450.0
beats,3.397100106584416e-06,
rider,3.3929823212019984e-06,2197.0
picks,3.3919500128831714e-06,
toxin,3.38647765602218e-06,730.0
evils,3.377993334652274e-06,
abide,3.376823733560741e-06,1063.0
tuned,3.375082446837041e-06,
nasty,3.372133539869537e-06,258.0
cache,3.370018470718605e-06,1337.0
mined,3.368727470842714e-06,
coils,3.363104351592483e-06,
flask,3.3570902337487496e-06,2063.0
flats,3.3539894639034174e-06,
sunny,3.350666843289218e-06,694.0
teens,3.3490271789560213e-06,
pills,3.3303121699646e-06,
tails,3.325541051708569e-06,
amino,3.3161337332110465e-06,
lasts,3.314874434181547e-06,
raced,3.3076682063892804e-06,
ethic,3.2897218898142457e-06,1685.0
fetch,3.288686480118485e-06,1287.0
marsh,3.286464798293309e-06,495.0
nests,3.2832951001182665e-06,
thief,3.278586286796781e-06,1296.0
liner,3.277068763054558e-06,1586.0
penny,3.27350497173029e-06,1963.0
doped,3.2669161987541885e-06,
handy,3.2559812598265124e-06,641.0
ester,3.25110802123163e-06,1284.0
alley,3.2501207465429618e-06,909.0
worms,3.2495222876605112e-06,
fares,3.2484744588145986e-06,
pagan,3.2428173153675745e-06,586.0
clash,3.242752495680179e-06,1629.0
shone,3.234028874885553e-06,1478.0
reuse,3.233085453757667e-06,1980.0
aisle,3.2282234201375104e-06,1658.0
choir,3.225895011382818e-06,918.0
notch,3.224619708817045e-06,1134.0
herds,3.2233795582214954e-06,
roofs,3.21170948609506e-06,
squad,3.203858773304092e-06,301.0
crisp,3.1905580226521124e-06,1700.0
slots,3.185871039477206e-06,
troop,3.183662975061452e-06,1637.0
pious,3.171510675201717e-06,
piled,3.1714522856418626e-06,
stark,3.1709260701973107e-06,1977.0
rails,3.169335573147692e-06,
incur,3.168912544424529e-06,572.0
tents,3.1658465695727502e-06,
crept,3.148357641293842e-06,351.0
ivory,3.146922604173597e-06,59.0
booth,3.14225591637296e-06,1762.0
swine,3.1416886054103087e-06,587.0
baths,3.122496355454875e-06,
lords,3.117160431429511e-06,
plead,3.1009139593152214e-06,2121.0
flaws,3.098604677234107e-06,
greet,3.09286335550496e-06,85.0
ethyl,3.089662204729393e-06,
lakhs,3.084619631295027e-06,
hides,3.0744281593797494e-06,
toast,3.0693132998749207e-06,1419.0
metre,3.0659420690426487e-06,
dummy,3.065931214223383e-06,1500.0
saves,3.064955185436702e-06,
queer,3.0465624672615376e-06,698.0
ropes,3.042346961592557e-06,
rainy,3.041369818674866e-06,555.0
glare,3.0333618565236973e-06,1256.0
ducts,3.0332390997500626e-06,
raids,3.033221669284103e-06,
cocoa,3.030390475942113e-06,1555.0
piety,3.029169251931308e-06,364.0
dusty,3.027171048870514e-06,1473.0
dwarf,3.023342424057773e-06,11.0
barge,3.022176583726832e-06,849.0
ulcer,3.018305910700292e-06,237.0
greed,3.0153806460475607e-06,1971.0
wards,3.000893816533789e-06,
spoil,2.99023097340978e-06,655.0
fried,2.9806373390783848e-06,2048.0
spear,2.97861033686786e-06,2156.0
binds,2.9734561071957333e-06,
scans,2.971239073303877e-06,
lifts,2.967613631881249e-06,
scars,2.9670721505681286e-06,
defer,2.960707777219796e-06,1449.0
slips,2.959876155728125e-06,
syrup,2.949017500668561e-06,1487.0
slate,2.9401934671113848e-06,878.0
anode,2.933787795882381e-06,1899.0
pinch,2.9267391255416443e-06,2248.0
epoxy,2.917778463142895e-06,283.0
frank,2.917062201959197e-06,2020.0
skies,2.9145020812393343e-06,
haste,2.9119437590452435e-06,1622.0
shalt,2.910507537308149e-06,1160.0
bacon,2.907177242832404e-06,1925.0
swamp,2.8992259331062087e-06,1260.0
mould,2.894827412092127e-06,
opium,2.8928463325428312e-06,563.0
swore,2.892423815410439e-06,786.0
packs,2.8814785855502123e-06,
epoch,2.8812642949560543e-06,170.0
canoe,2.8782271192540066e-06,592.0
wills,2.876586381717061e-06,
tiger,2.874261651868437e-06,200.0
rides,2.8665700551755435e-06,
crane,2.855629561508977e-06,1729.0
spike,2.8514471614471404e-06,47.0
torch,2.8507425690804667e-06,1503.0
folly,2.846755314749316e-06,540.0
grape,2.8423247294995234e-06,932.0
pizza,2.840372733885488e-06,1237.0
